,sec/op,CI
1,36.944271952
2,24.804275348
3,20.470070691
4,18.105808385
5,16.795755722000003
6,15.298967321000001
7,14.550385855
8,13.792591658000001
9,12.976552158
10,12.42248337
11,11.813150138000001
12,11.569787942000001
13,11.16409698
14,10.754276280000001
15,10.518871897
16,10.180219717
